item_a,item_b,cooccurrence_count
ITEM_3393,ITEM_4900,1
ITEM_4110,ITEM_556,1
ITEM_1894,ITEM_3521,1
ITEM_4498,ITEM_4948,1
ITEM_2365,ITEM_2733,1
ITEM_1781,ITEM_3739,1
ITEM_3380,ITEM_851,1
ITEM_255,ITEM_4823,1
ITEM_3433,ITEM_4944,1
ITEM_1711,ITEM_4957,1
ITEM_1428,ITEM_4454,1
ITEM_2425,ITEM_572,1
ITEM_1378,ITEM_3801,1
ITEM_2500,ITEM_442,1
ITEM_2128,ITEM_2337,1
ITEM_2260,ITEM_4706,1
ITEM_2382,ITEM_2979,1
ITEM_4562,ITEM_4724,1
ITEM_1333,ITEM_3112,1
ITEM_2323,ITEM_2707,1
ITEM_2867,ITEM_3636,1
ITEM_1801,ITEM_4633,1
ITEM_364,ITEM_4260,1
ITEM_1852,ITEM_991,1
ITEM_187,ITEM_4904,1
ITEM_4088,ITEM_875,1
ITEM_3389,ITEM_4397,1
ITEM_3989,ITEM_4169,1
ITEM_289,ITEM_3578,1
ITEM_154,ITEM_777,1
ITEM_1580,ITEM_3625,1
ITEM_3534,ITEM_895,1
ITEM_2373,ITEM_4327,1
ITEM_3204,ITEM_406,1
ITEM_1298,ITEM_2989,1
ITEM_1335,ITEM_486,1
ITEM_3617,ITEM_4661,1
ITEM_4002,ITEM_719,1
ITEM_4143,ITEM_4343,1
ITEM_3001,ITEM_305,1
ITEM_2397,ITEM_3269,1
ITEM_1202,ITEM_4115,1
ITEM_2516,ITEM_4027,1
ITEM_2809,ITEM_837,1
ITEM_1674,ITEM_214,1
ITEM_1631,ITEM_2840,1
ITEM_2550,ITEM_3829,1
ITEM_2097,ITEM_3887,1
ITEM_3445,ITEM_4520,1
ITEM_2253,ITEM_3732,1
ITEM_1271,ITEM_601,1
ITEM_1525,ITEM_4024,1
ITEM_2611,ITEM_4270,1
ITEM_36,ITEM_3875,1
ITEM_3277,ITEM_3797,1
ITEM_2556,ITEM_999,1
ITEM_1071,ITEM_2163,1
ITEM_1699,ITEM_1992,1
ITEM_1451,ITEM_4707,1
ITEM_1062,ITEM_4934,1
ITEM_1884,ITEM_2130,1
ITEM_2214,ITEM_4379,1
ITEM_4482,ITEM_601,1
ITEM_4799,ITEM_4823,1
ITEM_1629,ITEM_3146,1
ITEM_3783,ITEM_4184,1
ITEM_3389,ITEM_3903,1
ITEM_2828,ITEM_4611,1
ITEM_1147,ITEM_4796,1
ITEM_4179,ITEM_4715,1
ITEM_1807,ITEM_549,1
ITEM_1162,ITEM_1693,1
ITEM_3991,ITEM_4587,1
ITEM_285,ITEM_374,1
ITEM_1545,ITEM_4993,1
ITEM_16,ITEM_4633,1
ITEM_3252,ITEM_4469,1
ITEM_1703,ITEM_2588,1
ITEM_2306,ITEM_2891,1
ITEM_3375,ITEM_478,1
ITEM_1102,ITEM_2510,1
ITEM_1914,ITEM_2193,1
ITEM_1334,ITEM_41,1
ITEM_2017,ITEM_2307,1
ITEM_3286,ITEM_394,1
ITEM_2933,ITEM_4105,1
ITEM_3366,ITEM_4319,1
ITEM_1383,ITEM_2621,1
ITEM_234,ITEM_344,1
ITEM_140,ITEM_2959,1
ITEM_1801,ITEM_4453,1
ITEM_3794,ITEM_4737,1
ITEM_1696,ITEM_2498,1
ITEM_2353,ITEM_3097,1
ITEM_1700,ITEM_2197,1
ITEM_2254,ITEM_852,1
ITEM_1906,ITEM_3625,1
ITEM_2190,ITEM_4958,1
ITEM_2643,ITEM_3103,1
ITEM_1878,ITEM_1972,1
ITEM_320,ITEM_460,1
ITEM_301,ITEM_492,1
ITEM_1757,ITEM_228,1
ITEM_34,ITEM_453,1
ITEM_2289,ITEM_3258,1
ITEM_2151,ITEM_285,1
ITEM_110,ITEM_3782,1
ITEM_110,ITEM_563,1
ITEM_1901,ITEM_4518,1
ITEM_3704,ITEM_590,1
ITEM_2874,ITEM_4928,1
ITEM_2329,ITEM_2375,1
ITEM_2007,ITEM_204,1
ITEM_2918,ITEM_687,1
ITEM_1297,ITEM_1685,1
ITEM_4439,ITEM_4646,1
ITEM_3000,ITEM_3981,1
ITEM_3233,ITEM_3640,1
ITEM_2283,ITEM_3483,1
ITEM_1030,ITEM_2833,1
ITEM_3640,ITEM_4976,1
ITEM_2315,ITEM_2693,1
ITEM_118,ITEM_1212,1
ITEM_2967,ITEM_3304,1
ITEM_3786,ITEM_4162,1
ITEM_4539,ITEM_4767,1
ITEM_3104,ITEM_322,1
ITEM_3543,ITEM_3970,1
ITEM_2085,ITEM_2896,1
ITEM_128,ITEM_2073,1
ITEM_1267,ITEM_4532,1
ITEM_1614,ITEM_332,1
ITEM_1254,ITEM_4475,1
ITEM_2572,ITEM_4926,1
ITEM_121,ITEM_3139,1
ITEM_462,ITEM_865,1
ITEM_208,ITEM_833,1
ITEM_2812,ITEM_336,1
ITEM_509,ITEM_993,1
ITEM_2579,ITEM_4835,1
ITEM_2059,ITEM_3221,1
ITEM_1562,ITEM_762,1
ITEM_2836,ITEM_3157,1
ITEM_3253,ITEM_3915,1
ITEM_2396,ITEM_858,1
ITEM_478,ITEM_589,1
ITEM_3670,ITEM_622,1
ITEM_419,ITEM_4704,1
ITEM_2689,ITEM_3887,1
ITEM_107,ITEM_3520,1
ITEM_3183,ITEM_3750,1
ITEM_1669,ITEM_2866,1
ITEM_336,ITEM_510,1
ITEM_1046,ITEM_2450,1
ITEM_2164,ITEM_355,1
ITEM_34,ITEM_4512,1
ITEM_3472,ITEM_981,1
ITEM_1673,ITEM_1843,1
ITEM_2986,ITEM_4544,1
ITEM_1270,ITEM_4601,1
ITEM_2527,ITEM_3338,1
ITEM_2167,ITEM_2223,1
ITEM_4288,ITEM_4475,1
ITEM_3746,ITEM_741,1
ITEM_3426,ITEM_4269,1
ITEM_3769,ITEM_717,1
ITEM_2737,ITEM_800,1
ITEM_2352,ITEM_4103,1
ITEM_2355,ITEM_2963,1
ITEM_1261,ITEM_623,1
ITEM_1503,ITEM_3265,1
ITEM_3263,ITEM_3867,1
ITEM_313,ITEM_4981,1
ITEM_2897,ITEM_828,1
ITEM_1712,ITEM_4485,1
ITEM_607,ITEM_803,1
ITEM_3982,ITEM_4755,1
ITEM_122,ITEM_4878,1
ITEM_4044,ITEM_44,1
ITEM_2842,ITEM_3429,1
ITEM_3438,ITEM_3644,1
ITEM_2041,ITEM_2200,1
ITEM_1159,ITEM_4304,1
ITEM_1922,ITEM_4116,1
ITEM_1505,ITEM_498,1
ITEM_1371,ITEM_2629,1
ITEM_2353,ITEM_588,1
ITEM_1136,ITEM_2364,1
ITEM_1483,ITEM_2050,1
ITEM_3075,ITEM_4343,1
ITEM_746,ITEM_813,1
ITEM_3782,ITEM_4844,1
ITEM_2325,ITEM_574,1
ITEM_4251,ITEM_4476,1
ITEM_3159,ITEM_3186,1
ITEM_2043,ITEM_818,1
ITEM_2399,ITEM_69,1
ITEM_2431,ITEM_3980,1
ITEM_24,ITEM_2785,1
ITEM_390,ITEM_4968,1
ITEM_127,ITEM_310,1
ITEM_1401,ITEM_870,1
ITEM_2680,ITEM_3777,1
ITEM_4282,ITEM_4694,1
ITEM_1240,ITEM_3932,1
ITEM_544,ITEM_942,1
ITEM_2994,ITEM_4823,1
ITEM_2468,ITEM_992,1
ITEM_4060,ITEM_761,1
ITEM_1630,ITEM_864,1
ITEM_394,ITEM_4164,1
ITEM_26,ITEM_3450,1
ITEM_2856,ITEM_306,1
ITEM_116,ITEM_4806,1
ITEM_1185,ITEM_949,1
ITEM_2904,ITEM_3647,1
ITEM_3710,ITEM_4868,1
ITEM_2096,ITEM_4326,1
ITEM_2228,ITEM_226,1
ITEM_1266,ITEM_187,1
ITEM_4600,ITEM_4999,1
ITEM_4853,ITEM_97,1
ITEM_3286,ITEM_4044,1
ITEM_230,ITEM_89,1
ITEM_2675,ITEM_949,1
ITEM_224,ITEM_3839,1
ITEM_3306,ITEM_4351,1
ITEM_801,ITEM_885,1
ITEM_1221,ITEM_2274,1
ITEM_2032,ITEM_2461,1
ITEM_4503,ITEM_455,1
ITEM_3207,ITEM_861,1
ITEM_1139,ITEM_1279,1
ITEM_3272,ITEM_4267,1
ITEM_3394,ITEM_4457,1
ITEM_4179,ITEM_505,1
ITEM_3445,ITEM_4067,1
ITEM_1441,ITEM_3356,1
ITEM_2509,ITEM_2730,1
ITEM_3969,ITEM_4609,1
ITEM_3387,ITEM_3473,1
ITEM_1565,ITEM_3900,1
ITEM_1975,ITEM_2314,1
ITEM_2682,ITEM_4645,1
ITEM_3433,ITEM_4255,1
ITEM_1299,ITEM_193,1
ITEM_4719,ITEM_541,1
ITEM_456,ITEM_4662,1
ITEM_4045,ITEM_4559,1
ITEM_2136,ITEM_469,1
ITEM_3992,ITEM_684,1
ITEM_4246,ITEM_4459,1
ITEM_3370,ITEM_758,1
ITEM_3881,ITEM_4826,1
ITEM_2972,ITEM_3006,1
ITEM_398,ITEM_4395,1
ITEM_1108,ITEM_1658,1
ITEM_1716,ITEM_2364,1
ITEM_2399,ITEM_4468,1
ITEM_2148,ITEM_999,1
ITEM_2196,ITEM_2292,1
ITEM_1135,ITEM_4779,1
ITEM_3245,ITEM_4855,1
ITEM_2476,ITEM_2531,1
ITEM_4411,ITEM_577,1
ITEM_1275,ITEM_4084,1
ITEM_3282,ITEM_832,1
ITEM_26,ITEM_3523,1
ITEM_1527,ITEM_1928,1
ITEM_1565,ITEM_4880,1
ITEM_1232,ITEM_3351,1
ITEM_1287,ITEM_4973,1
ITEM_4323,ITEM_815,1
ITEM_3531,ITEM_4904,1
ITEM_137,ITEM_4269,1
ITEM_1079,ITEM_2798,1
ITEM_4329,ITEM_780,1
ITEM_3745,ITEM_3780,1
ITEM_1248,ITEM_2054,1
ITEM_3111,ITEM_3877,1
ITEM_1859,ITEM_3617,1
ITEM_4923,ITEM_897,1
ITEM_443,ITEM_785,1
ITEM_2371,ITEM_3080,1
ITEM_2581,ITEM_4773,1
ITEM_3378,ITEM_3836,1
ITEM_1095,ITEM_3564,1
ITEM_3204,ITEM_4947,1
ITEM_3053,ITEM_4086,1
ITEM_1168,ITEM_1870,1
ITEM_432,ITEM_4988,1
ITEM_1558,ITEM_3473,1
ITEM_2395,ITEM_4043,1
ITEM_2393,ITEM_2579,1
ITEM_1828,ITEM_4164,1
ITEM_1696,ITEM_840,1
ITEM_1696,ITEM_1785,1
ITEM_3199,ITEM_4966,1
ITEM_3216,ITEM_4488,1
ITEM_158,ITEM_2181,1
ITEM_1869,ITEM_2169,1
ITEM_1480,ITEM_4766,1
ITEM_3337,ITEM_3904,1
ITEM_2752,ITEM_4830,1
ITEM_3442,ITEM_4064,1
ITEM_3217,ITEM_360,1
ITEM_1893,ITEM_2748,1
ITEM_3959,ITEM_597,1
ITEM_2792,ITEM_633,1
ITEM_2809,ITEM_726,1
ITEM_1335,ITEM_2888,1
ITEM_1024,ITEM_1327,1
ITEM_4056,ITEM_4923,1
ITEM_3125,ITEM_3404,1
ITEM_3984,ITEM_624,1
ITEM_323,ITEM_4869,1
ITEM_1773,ITEM_3100,1
ITEM_2888,ITEM_4673,1
ITEM_3870,ITEM_4932,1
ITEM_3333,ITEM_3559,1
ITEM_3778,ITEM_414,1
ITEM_1128,ITEM_4709,1
ITEM_2790,ITEM_2848,1
ITEM_1493,ITEM_961,1
ITEM_1830,ITEM_4569,1
ITEM_2467,ITEM_4962,1
ITEM_2865,ITEM_948,1
ITEM_3581,ITEM_602,1
ITEM_2922,ITEM_4886,1
ITEM_1069,ITEM_2338,1
ITEM_3284,ITEM_4351,1
ITEM_2357,ITEM_3346,1
ITEM_2321,ITEM_3094,1
ITEM_2394,ITEM_3916,1
ITEM_1924,ITEM_2616,1
ITEM_2256,ITEM_4068,1
ITEM_3739,ITEM_3806,1
ITEM_2100,ITEM_4618,1
ITEM_1527,ITEM_4740,1
ITEM_3706,ITEM_789,1
ITEM_3957,ITEM_4755,1
ITEM_4495,ITEM_565,1
ITEM_2858,ITEM_3744,1
ITEM_1890,ITEM_4087,1
ITEM_2172,ITEM_3488,1
ITEM_3967,ITEM_548,1
ITEM_3086,ITEM_3771,1
ITEM_2003,ITEM_2600,1
ITEM_3443,ITEM_650,1
ITEM_3919,ITEM_617,1
ITEM_1009,ITEM_1614,1
ITEM_4120,ITEM_422,1
ITEM_1828,ITEM_2852,1
ITEM_207,ITEM_3024,1
ITEM_1940,ITEM_3253,1
ITEM_3699,ITEM_4078,1
ITEM_347,ITEM_4446,1
ITEM_4568,ITEM_505,1
ITEM_215,ITEM_3906,1
ITEM_4214,ITEM_4297,1
ITEM_1268,ITEM_493,1
ITEM_1528,ITEM_4932,1
ITEM_2029,ITEM_4169,1
ITEM_2478,ITEM_739,1
ITEM_1515,ITEM_2596,1
ITEM_3170,ITEM_4115,1
ITEM_1568,ITEM_2161,1
ITEM_1059,ITEM_2930,1
ITEM_4909,ITEM_613,1
ITEM_1103,ITEM_2579,1
ITEM_1332,ITEM_2146,1
ITEM_3047,ITEM_3529,1
ITEM_2505,ITEM_4126,1
ITEM_2650,ITEM_4764,1
ITEM_1985,ITEM_4945,1
ITEM_1901,ITEM_372,1
ITEM_3659,ITEM_704,1
ITEM_3115,ITEM_3659,1
ITEM_196,ITEM_1966,1
ITEM_1763,ITEM_4668,1
ITEM_4433,ITEM_4584,1
ITEM_1198,ITEM_4517,1
ITEM_4597,ITEM_583,1
ITEM_2494,ITEM_7,1
ITEM_440,ITEM_4692,1
ITEM_1313,ITEM_2402,1
ITEM_3217,ITEM_603,1
ITEM_2710,ITEM_3688,1
ITEM_4650,ITEM_4816,1
ITEM_1810,ITEM_4549,1
ITEM_2320,ITEM_3588,1
ITEM_1733,ITEM_2361,1
ITEM_3093,ITEM_736,1
ITEM_405,ITEM_4653,1
ITEM_42,ITEM_4741,1
ITEM_2148,ITEM_3205,1
ITEM_2587,ITEM_2672,1
ITEM_3149,ITEM_3789,1
ITEM_1484,ITEM_4452,1
ITEM_3365,ITEM_4278,1
ITEM_2322,ITEM_453,1
ITEM_3184,ITEM_4556,1
ITEM_1469,ITEM_2270,1
ITEM_1962,ITEM_3038,1
ITEM_1439,ITEM_4205,1
ITEM_3879,ITEM_4281,1
ITEM_1668,ITEM_568,1
ITEM_2661,ITEM_3097,1
ITEM_103,ITEM_2194,1
ITEM_2333,ITEM_815,1
ITEM_2548,ITEM_4323,1
ITEM_1680,ITEM_4376,1
ITEM_4918,ITEM_733,1
ITEM_2145,ITEM_4824,1
ITEM_3017,ITEM_4829,1
ITEM_1241,ITEM_2744,1
ITEM_1629,ITEM_1850,1
ITEM_1975,ITEM_3165,1
ITEM_1935,ITEM_4075,1
ITEM_2844,ITEM_4741,1
ITEM_3574,ITEM_4918,1
ITEM_1595,ITEM_3329,1
ITEM_2267,ITEM_387,1
ITEM_2507,ITEM_3623,1
ITEM_1293,ITEM_2054,1
ITEM_1071,ITEM_4705,1
ITEM_3183,ITEM_3791,1
ITEM_2925,ITEM_4726,1
ITEM_1519,ITEM_4,1
ITEM_471,ITEM_674,1
ITEM_1941,ITEM_3990,1
ITEM_1753,ITEM_3052,1
ITEM_2908,ITEM_61,1
ITEM_2710,ITEM_4211,1
ITEM_337,ITEM_736,1
ITEM_11,ITEM_2215,1
ITEM_2269,ITEM_3625,1
ITEM_4887,ITEM_802,1
ITEM_1177,ITEM_3571,1
ITEM_2189,ITEM_4593,1
ITEM_1187,ITEM_3501,1
ITEM_3506,ITEM_4757,1
ITEM_1382,ITEM_1982,1
ITEM_1607,ITEM_549,1
ITEM_3157,ITEM_4582,1
ITEM_1694,ITEM_3063,1
ITEM_2473,ITEM_3730,1
ITEM_3108,ITEM_775,1
ITEM_3596,ITEM_4559,1
ITEM_4638,ITEM_845,1
ITEM_2122,ITEM_4633,1
ITEM_1524,ITEM_879,1
ITEM_1327,ITEM_1935,1
ITEM_412,ITEM_4537,1
ITEM_1595,ITEM_2383,1
ITEM_1599,ITEM_2678,1
ITEM_3831,ITEM_4622,1
ITEM_1028,ITEM_1303,1
ITEM_1641,ITEM_698,1
ITEM_1205,ITEM_2344,1
ITEM_2004,ITEM_958,1
ITEM_1224,ITEM_3702,1
ITEM_1190,ITEM_2109,1
ITEM_1292,ITEM_176,1
ITEM_3477,ITEM_4017,1
ITEM_3050,ITEM_358,1
ITEM_1915,ITEM_3149,1
ITEM_2706,ITEM_4472,1
ITEM_1036,ITEM_4415,1
ITEM_1500,ITEM_2837,1
ITEM_1580,ITEM_3136,1
ITEM_3576,ITEM_805,1
ITEM_2542,ITEM_2604,1
ITEM_1212,ITEM_489,1
ITEM_3598,ITEM_4527,1
ITEM_1504,ITEM_2663,1
ITEM_2541,ITEM_4367,1
ITEM_1450,ITEM_2901,1
ITEM_3834,ITEM_829,1
ITEM_2619,ITEM_3693,1
ITEM_1208,ITEM_4784,1
ITEM_1950,ITEM_3688,1
ITEM_380,ITEM_573,1
ITEM_1311,ITEM_917,1
ITEM_2152,ITEM_3459,1
ITEM_1207,ITEM_4231,1
ITEM_2047,ITEM_2272,1
ITEM_3088,ITEM_4043,1
ITEM_2864,ITEM_480,1
ITEM_1198,ITEM_3051,1
ITEM_1847,ITEM_3114,1
ITEM_3645,ITEM_4733,1
ITEM_2344,ITEM_4146,1
ITEM_2044,ITEM_3870,1
ITEM_2083,ITEM_3485,1
ITEM_1418,ITEM_4918,1
ITEM_3111,ITEM_597,1
ITEM_2344,ITEM_395,1
ITEM_244,ITEM_813,1
ITEM_1403,ITEM_447,1
ITEM_3296,ITEM_4277,1
ITEM_3165,ITEM_3899,1
ITEM_3509,ITEM_4319,1
ITEM_1758,ITEM_2721,1
ITEM_1194,ITEM_4135,1
ITEM_4625,ITEM_767,1
ITEM_2190,ITEM_831,1
ITEM_2398,ITEM_944,1
ITEM_2504,ITEM_854,1
ITEM_3295,ITEM_963,1
ITEM_1904,ITEM_3100,1
ITEM_4325,ITEM_4382,1
ITEM_37,ITEM_650,1
ITEM_123,ITEM_2040,1
ITEM_1314,ITEM_2516,1
ITEM_1470,ITEM_392,1
ITEM_1142,ITEM_699,1
ITEM_92,ITEM_922,1
ITEM_4533,ITEM_4681,1
ITEM_1204,ITEM_3454,1
ITEM_1818,ITEM_2354,1
ITEM_3798,ITEM_4896,1
ITEM_2131,ITEM_2779,1
ITEM_1413,ITEM_4152,1
ITEM_2431,ITEM_4911,1
ITEM_1728,ITEM_2228,1
ITEM_1342,ITEM_4900,1
ITEM_1889,ITEM_419,1
ITEM_1116,ITEM_4495,1
ITEM_1085,ITEM_2334,1
ITEM_2141,ITEM_806,1
ITEM_2706,ITEM_4926,1
ITEM_2395,ITEM_3523,1
ITEM_1872,ITEM_2575,1
ITEM_2228,ITEM_4611,1
ITEM_4016,ITEM_4380,1
ITEM_3103,ITEM_4472,1
ITEM_3328,ITEM_3865,1
ITEM_2232,ITEM_2622,1
ITEM_4131,ITEM_4913,1
ITEM_591,ITEM_74,1
ITEM_2210,ITEM_4035,1
ITEM_1047,ITEM_4120,1
ITEM_1587,ITEM_4531,1
ITEM_2812,ITEM_4732,1
ITEM_112,ITEM_1805,1
ITEM_1688,ITEM_2870,1
ITEM_1385,ITEM_1927,1
ITEM_2316,ITEM_2693,1
ITEM_1045,ITEM_4142,1
ITEM_1919,ITEM_4311,1
ITEM_292,ITEM_3572,1
ITEM_1078,ITEM_4316,1
ITEM_1834,ITEM_3642,1
ITEM_3734,ITEM_416,1
ITEM_1337,ITEM_3377,1
ITEM_3980,ITEM_554,1
ITEM_1451,ITEM_3996,1
ITEM_3458,ITEM_49,1
ITEM_1000,ITEM_1712,1
ITEM_2572,ITEM_2833,1
ITEM_2455,ITEM_3638,1
ITEM_3331,ITEM_914,1
ITEM_125,ITEM_1303,1
ITEM_1332,ITEM_3968,1
ITEM_1067,ITEM_2503,1
ITEM_2261,ITEM_4300,1
ITEM_401,ITEM_4795,1
ITEM_2125,ITEM_3010,1
ITEM_2285,ITEM_3355,1
ITEM_1078,ITEM_2115,1
ITEM_133,ITEM_4284,1
ITEM_1429,ITEM_2442,1
ITEM_442,ITEM_4700,1
ITEM_362,ITEM_4149,1
ITEM_2887,ITEM_4622,1
ITEM_2887,ITEM_3831,1
ITEM_1744,ITEM_2294,1
ITEM_1454,ITEM_2273,1
ITEM_3829,ITEM_4335,1
ITEM_4186,ITEM_671,1
ITEM_140,ITEM_69,1
ITEM_1424,ITEM_3078,1
ITEM_4450,ITEM_950,1
ITEM_4468,ITEM_4519,1
ITEM_4129,ITEM_4590,1
ITEM_2768,ITEM_732,1
ITEM_4141,ITEM_646,1
ITEM_1688,ITEM_3204,1
ITEM_2759,ITEM_4121,1
ITEM_1612,ITEM_2969,1
ITEM_2295,ITEM_611,1
ITEM_1244,ITEM_1846,1
ITEM_4012,ITEM_4822,1
ITEM_126,ITEM_4028,1
ITEM_3456,ITEM_931,1
ITEM_118,ITEM_4363,1
ITEM_2989,ITEM_3139,1
ITEM_1171,ITEM_4204,1
ITEM_3566,ITEM_3714,1
ITEM_1699,ITEM_481,1
ITEM_3250,ITEM_4892,1
ITEM_4051,ITEM_951,1
ITEM_3792,ITEM_408,1
ITEM_1875,ITEM_455,1
ITEM_109,ITEM_4939,1
ITEM_1316,ITEM_2373,2
ITEM_1877,ITEM_3587,1
ITEM_369,ITEM_743,1
ITEM_1396,ITEM_3741,1
ITEM_1275,ITEM_669,1
ITEM_1734,ITEM_4446,1
ITEM_2113,ITEM_3528,1
ITEM_4058,ITEM_4915,1
ITEM_2754,ITEM_4579,1
ITEM_1440,ITEM_1590,1
ITEM_4504,ITEM_93,1
ITEM_1815,ITEM_8,1
ITEM_2105,ITEM_2257,1
ITEM_224,ITEM_4320,1
ITEM_206,ITEM_3328,1
ITEM_4195,ITEM_776,1
ITEM_2062,ITEM_3992,1
ITEM_2939,ITEM_4206,1
ITEM_2699,ITEM_3477,1
ITEM_498,ITEM_739,1
ITEM_1709,ITEM_229,1
ITEM_2161,ITEM_4028,1
ITEM_1070,ITEM_4597,1
ITEM_1455,ITEM_385,1
ITEM_378,ITEM_4039,1
ITEM_1272,ITEM_2219,1
ITEM_1616,ITEM_34,1
ITEM_1455,ITEM_4029,1
ITEM_2454,ITEM_4238,1
ITEM_4047,ITEM_444,1
ITEM_2647,ITEM_562,1
ITEM_1324,ITEM_3227,1
ITEM_1505,ITEM_1912,1
ITEM_109,ITEM_3146,1
ITEM_4485,ITEM_4503,1
ITEM_1884,ITEM_2553,1
ITEM_1368,ITEM_2259,1
ITEM_1835,ITEM_2743,1
ITEM_2270,ITEM_828,1
ITEM_159,ITEM_2894,1
ITEM_1884,ITEM_2834,1
ITEM_4702,ITEM_4850,1
ITEM_905,ITEM_91,1
ITEM_2196,ITEM_496,1
ITEM_1240,ITEM_638,1
ITEM_4052,ITEM_434,1
ITEM_4987,ITEM_95,1
ITEM_2721,ITEM_2992,1
ITEM_2329,ITEM_2822,1
ITEM_584,ITEM_949,1
ITEM_1274,ITEM_3621,1
ITEM_347,ITEM_826,1
ITEM_290,ITEM_4527,1
ITEM_1595,ITEM_1943,1
ITEM_2870,ITEM_3037,1
ITEM_1270,ITEM_987,1
ITEM_1582,ITEM_161,1
ITEM_2378,ITEM_3310,1
ITEM_2178,ITEM_4095,1
ITEM_1848,ITEM_510,1
ITEM_2571,ITEM_2880,1
ITEM_3720,ITEM_4077,1
ITEM_1372,ITEM_3584,1
ITEM_3878,ITEM_4986,1
ITEM_1024,ITEM_2595,1
ITEM_3527,ITEM_4454,1
ITEM_4220,ITEM_722,1
ITEM_1467,ITEM_2057,1
ITEM_2332,ITEM_4950,1
ITEM_319,ITEM_3736,1
ITEM_3312,ITEM_74,1
ITEM_1285,ITEM_3234,1
ITEM_1008,ITEM_3726,1
ITEM_2655,ITEM_436,1
ITEM_1937,ITEM_3106,1
ITEM_2792,ITEM_304,1
ITEM_2912,ITEM_3539,1
ITEM_2075,ITEM_2104,1
ITEM_3100,ITEM_825,1
ITEM_4673,ITEM_471,1
ITEM_2537,ITEM_336,1
ITEM_2649,ITEM_3496,1
ITEM_3150,ITEM_4289,1
ITEM_1763,ITEM_556,1
ITEM_2859,ITEM_4030,1
ITEM_2605,ITEM_884,1
ITEM_2112,ITEM_3263,1
ITEM_11,ITEM_4253,1
ITEM_3213,ITEM_3815,1
ITEM_580,ITEM_589,1
ITEM_4832,ITEM_4953,1
ITEM_3588,ITEM_873,1
ITEM_270,ITEM_4288,1
ITEM_2033,ITEM_2851,1
ITEM_2912,ITEM_3528,1
ITEM_2638,ITEM_339,1
ITEM_1820,ITEM_3347,1
ITEM_1560,ITEM_2579,1
ITEM_1652,ITEM_4755,1
ITEM_1837,ITEM_2537,1
ITEM_3832,ITEM_4156,1
ITEM_4260,ITEM_646,1
ITEM_1081,ITEM_1646,1
ITEM_2580,ITEM_2761,1
ITEM_1548,ITEM_3570,1
ITEM_1480,ITEM_1870,1
ITEM_61,ITEM_67,1
ITEM_515,ITEM_753,1
ITEM_109,ITEM_2876,1
ITEM_118,ITEM_147,1
ITEM_2114,ITEM_485,1
ITEM_14,ITEM_1766,1
ITEM_2687,ITEM_859,1
ITEM_2852,ITEM_4924,1
ITEM_3762,ITEM_3889,1
ITEM_1313,ITEM_2435,1
ITEM_2743,ITEM_4665,1
ITEM_1112,ITEM_45,1
ITEM_19,ITEM_2375,1
ITEM_1270,ITEM_1903,1
ITEM_271,ITEM_4223,1
ITEM_1510,ITEM_4396,1
ITEM_2073,ITEM_54,1
ITEM_1925,ITEM_1952,1
ITEM_4764,ITEM_539,1
ITEM_1696,ITEM_2048,1
ITEM_2968,ITEM_3912,1
ITEM_2033,ITEM_3027,1
ITEM_4390,ITEM_4944,1
ITEM_2106,ITEM_639,1
ITEM_1255,ITEM_4217,1
ITEM_1047,ITEM_4374,1
ITEM_2507,ITEM_669,1
ITEM_1032,ITEM_1135,1
ITEM_4783,ITEM_829,1
ITEM_2431,ITEM_4909,1
ITEM_4272,ITEM_734,1
ITEM_3701,ITEM_54,1
ITEM_3472,ITEM_4918,1
ITEM_2264,ITEM_2699,1
ITEM_3760,ITEM_648,1
ITEM_3984,ITEM_399,1
ITEM_444,ITEM_619,1
ITEM_431,ITEM_4882,1
ITEM_1227,ITEM_1982,1
ITEM_2133,ITEM_2492,1
ITEM_1632,ITEM_2901,1
ITEM_3175,ITEM_4158,1
ITEM_4411,ITEM_4494,1
ITEM_3824,ITEM_4119,1
ITEM_2327,ITEM_366,1
ITEM_387,ITEM_4156,1
ITEM_1546,ITEM_4769,1
ITEM_2192,ITEM_4051,1
ITEM_1542,ITEM_407,1
ITEM_1194,ITEM_1846,1
ITEM_1759,ITEM_3060,1
ITEM_1956,ITEM_623,1
ITEM_1395,ITEM_993,1
ITEM_407,ITEM_528,1
ITEM_2247,ITEM_607,1
ITEM_2558,ITEM_2875,1
ITEM_4068,ITEM_883,1
ITEM_1347,ITEM_1950,1
ITEM_382,ITEM_493,1
ITEM_1484,ITEM_1644,1
ITEM_1445,ITEM_4797,1
ITEM_4629,ITEM_4721,1
ITEM_1332,ITEM_3330,1
ITEM_2151,ITEM_548,1
ITEM_1473,ITEM_3521,1
ITEM_1469,ITEM_3363,1
ITEM_2435,ITEM_4932,1
ITEM_3323,ITEM_889,1
ITEM_2924,ITEM_41,1
ITEM_1892,ITEM_3208,1
ITEM_1490,ITEM_3069,1
ITEM_2267,ITEM_95,1
ITEM_1822,ITEM_3902,1
ITEM_4764,ITEM_819,1
ITEM_1987,ITEM_2408,1
ITEM_2268,ITEM_3640,1
ITEM_3041,ITEM_3632,1
ITEM_2647,ITEM_4958,1
ITEM_1020,ITEM_3817,1
ITEM_1256,ITEM_4689,1
ITEM_3566,ITEM_979,1
ITEM_2865,ITEM_3479,1
ITEM_2284,ITEM_2730,1
